name,groupName,subGroupName,count,m,score,digital_assign,pct,lv.mod
Navigation equipment,Tools and Equipment,Transportation and warehousing,1,185.712243446618,315.2256793751098,0,0.0012168855032429998,NA
Negotiation skills,Occupational Skills,"Sales, marketing and communications",1177,153.23063525366143,141.9632928828626,0,1.432274237317011,NA
Nessus,Technologies,Transaction security and virus protection software,3,NA,34.57246180632393,1,0.003650656509729,Cybersecurity and System Infrastructure skills
Net zero,Occupational Skills,Environmental and social sustainability,7,172.42269961505,153.78285741712497,0,0.008518198522700998,NA
NetSuite,Technologies,Enterprise resource planning ERP software,8,148.5926693460814,131.16954267162188,1,0.009735084025943998,Workforce digital skills
NetSuite ERP,Technologies,Enterprise resource planning ERP software,2,154.67392053805798,132.22232890488493,1,0.0024337710064859996,Workforce digital skills
Network-Attached Storage,Occupational Skills,IT infrastructure and cybersecurity,5,9.487138532526528,170.76606464600349,1,0.0060844275162149995,Cybersecurity and System Infrastructure skills
Network Administration,Occupational Skills,IT infrastructure and cybersecurity,58,49.615419774431416,30.748499193194284,1,0.07057935918809399,Cybersecurity and System Infrastructure skills
Network analyzers,Tools and Equipment,Miscellaneous or unclassified,2,31.7330803479176,53.43671740902965,1,0.0024337710064859996,Software/Product Development skills
Network Communications,Occupational Skills,IT infrastructure and cybersecurity,8,20.1241501625776,52.57682208895282,1,0.009735084025943998,Cybersecurity and System Infrastructure skills
Network file servers,Tools and Equipment,Miscellaneous or unclassified,1,5.38461538461538,60.709288847159684,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Network switches,Tools and Equipment,Information Technology and telecommunications,10,105.0392209137183,36.69804917204011,1,0.012168855032429999,Cybersecurity and System Infrastructure skills
Neural Networks,Technologies,Artificial Intelligence,18,95.87788500522686,46.03854804929768,1,0.021903939058373997,Software/Product Development skills
NodeJS,Technologies,Web platform development software,22,52.21733113835492,16.949517485148696,1,0.026771481071346,Software/Product Development skills
Non-Fungible Tokens,Technologies,Storage networking software,8,136.07091906105035,123.65627807673786,1,0.009735084025943998,Design and Marketing skills
NoSQL,Technologies,Data base management system software,19,52.18644800637323,22.18110629214801,1,0.023120824561616998,Software/Product Development skills
Nslookup,Technologies,Network monitoring software,1,NA,41.306533817617655,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Nuance Power PDF,Technologies,Document management software,1,134.362474261019,134.362474261019,1,0.0012168855032429998,Workforce digital skills
Nutrition analysis software,Technologies,Analytical or scientific software,1,133.272698737856,133.272698737856,1,0.0012168855032429998,Workforce digital skills
Nvu,Technologies,Web page creation and editing software,14,223.1822379920639,221.2061472148407,1,0.017036397045401996,Workforce digital skills
OAuth (Open Authorization),Technologies,Transaction security and virus protection software,4,4.366726296958855,21.752680212753155,1,0.004867542012971999,Software/Product Development skills
Object-oriented programming languages,Technologies,Object or component oriented development software,11,100.66524935644527,19.799796682097256,1,0.013385740535673,Software/Product Development skills
Objective C,Technologies,Object or component oriented development software,3,46.562271653603,25.21969944608847,1,0.003650656509729,Software/Product Development skills
Occupational Health and Safety,Occupational Skills,Health and safety,6307,230.61924349499495,264.5850469413039,0,7.6748968689536,NA
Occupational Health and Safety Act,Occupational Skills,Health and safety,1068,209.79135740727196,233.02561998527003,0,1.299633717463524,NA
Office Administration,Occupational Skills,Administrative,5211,191.50203640556694,177.57097926974,0,6.341190357399272,NA
Office suite software,Technologies,Office suite software,263,143.52730180308612,146.56721597832893,1,0.320040887352909,Workforce digital skills
OHSA standards,Occupational Skills,Health and safety,9,183.65757266408,186.6326901597207,0,0.010951969529186999,NA
Online Advertising,Occupational Skills,"Sales, marketing and communications",22,92.9423094882438,122.55700634031406,0,0.026771481071346,NA
Online databases,Technologies,Data base user interface and query software,23,216.6760981215317,149.32756222742285,1,0.027988366574589,Workforce digital skills
Online meeting software,Technologies,Video conferencing software,3,NA,157.8565110655347,1,0.003650656509729,Workforce digital skills
Ontario Employment Legislation (ESA),Occupational Skills,Legal,58,209.75501758603932,183.76332176149927,0,0.07057935918809399,NA
Open Computing Language (OpenCL),Technologies,Object or component oriented development software,1,NA,36.92562291258359,1,0.0012168855032429998,Software/Product Development skills
OpenGL,Technologies,Graphics or photo imaging software,2,57.11193455235395,22.281790202877076,1,0.0024337710064859996,Software/Product Development skills
Operating system software,Technologies,Operating system software,5,10.607945259572615,9.27359649336983,1,0.0060844275162149995,Cybersecurity and System Infrastructure skills
Operations Management,Occupational Skills,Business planning and operations,586,147.94585176522372,257.17185713558024,0,0.7130949049003978,NA
Operations Monitoring,Occupational Skills,Business planning and operations,24,118.1586872908634,191.08356351372979,0,0.029205252077832,NA
Operator consoles,Tools and Equipment,Miscellaneous or unclassified,1,NA,285.4785833689788,0,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Ophthalmoscopes,Tools and Equipment,Miscellaneous or unclassified,8,181.429159267797,169.77265935837403,0,0.009735084025943998,NA
Optical character reader OCR software,Technologies,Optical character reader OCR or scanning software,5,151.907782287804,145.94936655954993,1,0.0060844275162149995,Workforce digital skills
Optical character recognition OCR software,Technologies,Optical character reader OCR or scanning software,7,162.165240951427,148.5717384043517,1,0.008518198522700998,Workforce digital skills
Optical imaging systems,Technologies,Graphics or photo imaging software,3,63.87278099272855,96.33031815566179,1,0.003650656509729,Cybersecurity and System Infrastructure skills
Optical price scanners,Tools and Equipment,Miscellaneous or unclassified,1,359.994737956671,171.86218761138574,0,0.0012168855032429998,NA
Optical scanners,Tools and Equipment,Miscellaneous or unclassified,1,NA,214.3651853230736,0,0.0012168855032429998,NA
Optical scanning software,Technologies,Optical character reader OCR or scanning software,1,144.42239314575,144.42239314575,1,0.0012168855032429998,Workforce digital skills
Optimization software,Technologies,Analytical or scientific software,4,58.529980305796585,115.34418857477984,1,0.004867542012971999,Design and Marketing skills
Oracle,Technologies,Data base user interface and query software,254,84.98857482841817,101.95139700255028,1,0.30908891782372194,Software/Product Development skills
Oracle Application Server,Technologies,Application server software,7,71.35869387224928,24.905459256178887,1,0.008518198522700998,Software/Product Development skills
Oracle DBMS,Technologies,Data base user interface and query software,6,63.2788093559078,26.441891780003594,1,0.007301313019458,Software/Product Development skills
Oracle E-Business Suite,Technologies,Enterprise resource planning ERP software,2,32.0006309894704,73.71355251489099,1,0.0024337710064859996,Software/Product Development skills
Oracle Eloqua,Technologies,Customer relationship management CRM software,2,88.6018855135868,87.40839760785802,1,0.0024337710064859996,Workforce digital skills
Oracle Essbase,Technologies,Data base user interface and query software,1,5.38461538461538,90.02688211306585,1,0.0012168855032429998,Workforce digital skills
Oracle HRIS,Technologies,Human resources software,406,166.24214940187795,169.05102738559142,1,0.49405551431665795,Workforce digital skills
Oracle Hyperion,Technologies,Enterprise resource planning ERP software,24,54.32384532272655,92.00928061711846,1,0.029205252077832,Workforce digital skills
Oracle Hyperion Planning,Technologies,Financial analysis software,1,32.0006309894704,79.769147273842,1,0.0012168855032429998,Workforce digital skills
Oracle Inventory,Technologies,Inventory management software,1,20.1241501625776,163.50217216774956,1,0.0012168855032429998,Software/Product Development skills
Oracle Java 2 Platform Enterprise Edition J2EE,Technologies,Development environment software,1,7.74948434277142,28.87534553007217,1,0.0012168855032429998,Software/Product Development skills
Oracle Jdeveloper,Technologies,Development environment software,1,3.38931297709924,49.527289639098484,1,0.0012168855032429998,Software/Product Development skills
Oracle Learning Management,Technologies,Human resources software,670,128.8480444183049,132.51276494586287,1,0.8153132871728099,Workforce digital skills
Oracle PeopleSoft,Technologies,Enterprise resource planning ERP software,470,158.67845225597918,147.16637295895373,1,0.57193618652421,Workforce digital skills
Oracle PeopleSoft Enterprise,Technologies,Enterprise resource planning ERP software,2,NA,25.975526936935584,1,0.0024337710064859996,Workforce digital skills
Oracle PeopleSoft Financials,Technologies,Enterprise resource planning ERP software,13,113.53822991031626,134.2280031522391,1,0.015819511542159,Workforce digital skills
Oracle Recovery Manager,Technologies,Backup or archival software,1,13.125,146.6337858163136,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Oracle Remote Data Capture,Technologies,Analytical or scientific software,1,NA,140.81382003165504,1,0.0012168855032429998,Workforce digital skills
Oracle Siebel CRM,Technologies,Customer relationship management CRM software,1,NA,70.79118694369586,1,0.0012168855032429998,Software/Product Development skills
Oracle Solaris,Technologies,Operating system software,6,29.71872450807855,86.77505042249892,1,0.007301313019458,Software/Product Development skills
Oracle Solaris Zones,Technologies,Application server software,2,39.603872588418284,20.882362369066506,1,0.0024337710064859996,Software/Product Development skills
Oracle SQL Developer,Technologies,Development environment software,1,11.5384001064821,12.231877191753192,1,0.0012168855032429998,Software/Product Development skills
Oracle WebLogic,Technologies,Application server software,4,3.38931297709924,16.98067898114957,1,0.004867542012971999,Software/Product Development skills
Oracle WebLogic Server,Technologies,Application server software,2,3.38931297709924,21.805034835258432,1,0.0024337710064859996,Software/Product Development skills
Orbital shakers,Tools and Equipment,Miscellaneous or unclassified,1,116.207161878975,116.207161878975,0,0.0012168855032429998,NA
Order management software,Technologies,Procurement software,4,116.207161878975,186.89995669947885,1,0.004867542012971999,Workforce digital skills
Ordering of supplies and equipment,Occupational Skills,Administrative,1269,242.95269115886805,287.4730928093538,0,1.5442277036153667,NA
Ordering software,Technologies,Inventory management software,3,172.42269961505,237.9391760222101,1,0.003650656509729,Workforce digital skills
